DATE,BU12,Text,T1,T2,L3,T3,T4,T5,L2,T6,T7,T8,L1,T9,T10,T11,BU11,T12,T13,V3 (in 3),V6 (out 3),V2 (in 2),V5 (out 2),V1 (in L1),V4 (out 1)
25-oct-23 13:49:20,21.22,11.74,425.35,154.14,189.0,529.96,638.0,745.41,173.0,435.82,493.65,591.95,167.0,386.65,531.0,625.0,11.04,819.95,215.68,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:49:30,21.2,11.74,425.28,154.2,189.0,528.58,638.0,744.58,173.0,436.2,494.52,592.12,167.0,387.01,532.0,626.0,11.2,819.49,215.39,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:49:40,21.19,11.74,424.96,154.22,188.0,527.65,637.0,743.92,173.0,436.68,495.55,592.59,167.0,387.22,531.0,626.0,11.0,818.75,214.92,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:49:50,21.18,11.74,424.69,154.24,188.0,526.85,637.0,743.12,173.0,437.53,496.58,593.25,167.0,387.44,531.0,626.0,11.12,817.65,214.37,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:50:00,21.16,11.74,424.62,154.28,187.0,526.14,636.0,742.52,173.0,438.36,497.76,593.88,167.0,387.31,531.0,627.0,10.9,816.65,213.84,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:50:10,21.15,11.74,424.61,154.2,187.0,525.52,635.0,741.82,173.0,439.68,499.48,594.68,167.0,387.01,531.0,626.0,12.05,815.61,213.59,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:50:20,21.14,11.74,424.58,154.38,187.0,524.94,635.0,741.36,173.0,440.76,501.09,595.62,167.0,386.84,530.0,626.0,14.28,814.38,213.11,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:50:30,21.12,11.74,424.45,154.28,186.0,524.18,634.0,740.86,174.0,442.14,502.71,596.67,168.0,386.44,529.0,626.0,16.05,813.39,212.78,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:50:40,21.11,11.74,424.33,154.35,186.0,523.7,634.0,740.33,174.0,443.51,504.41,597.9,168.0,385.8,529.0,625.0,17.2,812.3,212.6,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:50:50,20.21,11.74,424.03,154.38,186.0,523.27,633.0,740.03,174.0,445.2,506.2,598.93,168.0,385.23,527.0,624.0,19.74,811.2,212.22,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:51:00,20.28,11.74,423.53,154.26,185.0,522.88,633.0,739.73,175.0,447.14,508.61,600.11,167.0,384.23,526.0,623.0,23.3,810.16,212.04,0.0,1.0,0.0,0.0,1.0,0.0
25-oct-23 13:51:10,20.35,11.74,422.7,154.3,185.0,523.1,633.0,739.9,175.0,448.45,509.83,601.29,167.0,383.31,525.0,622.0,24.1,809.31,211.83,0.0,1.0,0.0,0.0,1.0,0.0
25-oct-23 13:51:20,20.42,11.74,421.56,154.26,185.0,523.19,634.0,740.54,175.0,449.44,510.37,602.17,167.0,382.53,524.0,622.0,26.3,809.17,211.87,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:51:30,20.49,11.74,420.23,154.37,185.0,524.14,635.0,741.17,175.0,449.97,510.55,602.77,167.0,381.79,522.0,621.0,27.2,809.44,211.96,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:51:40,20.56,11.74,419.28,154.3,185.0,525.11,635.0,742.02,175.0,450.59,510.38,603.3,167.0,381.09,522.0,620.0,27.7,810.42,212.05,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:51:50,21.39,11.74,418.37,154.35,185.0,525.98,636.0,743.05,175.0,450.44,509.62,603.48,167.0,380.65,521.0,620.0,27.8,811.26,212.18,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:52:00,21.35,11.74,418.2,154.32,185.0,527.1,637.0,744.17,176.0,450.33,509.07,603.17,167.0,380.17,521.0,619.0,28.1,812.47,212.39,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:52:10,21.31,11.74,418.26,154.4,185.0,528.4,639.0,745.5,176.0,449.9,508.2,602.75,167.0,379.7,520.0,619.0,27.3,813.7,212.8,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:52:20,21.27,11.74,418.42,154.35,186.0,529.65,641.0,746.62,176.0,449.33,507.05,602.33,166.0,379.15,520.0,618.0,27.25,814.85,213.37,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:52:30,21.23,11.74,418.61,154.45,186.0,531.26,643.0,748.02,176.0,448.82,505.98,601.62,166.0,378.72,519.0,617.0,27.08,816.08,213.92,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:52:40,21.19,11.74,418.8,154.31,187.0,532.93,644.0,749.32,176.0,447.68,504.28,600.88,166.0,378.1,519.0,617.0,26.6,817.33,214.52,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:52:50,21.15,11.74,419.06,154.48,187.0,534.64,645.0,750.72,176.0,446.66,503.06,599.88,166.0,377.82,518.0,616.0,26.7,818.36,215.46,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:53:00,21.11,11.74,419.37,154.35,188.0,536.34,647.0,752.05,176.0,445.45,501.56,598.96,166.0,377.35,518.0,616.0,26.86,819.39,216.29,0.0,0.0,1.0,0.0,0.0,1.0
25-oct-23 13:53:10,21.07,11.74,419.62,154.32,189.0,537.67,649.0,752.92,176.0,444.21,500.01,597.87,166.0,377.32,518.0,616.0,24.9,819.92,217.22,0.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:53:20,21.03,11.74,419.89,154.53,189.0,538.76,649.0,753.28,176.0,442.92,498.45,596.92,166.0,377.39,519.0,616.0,25.2,820.34,217.69,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:53:30,21.0,11.74,420.25,154.48,190.0,539.36,650.0,753.46,175.0,442.07,497.57,596.24,166.0,377.66,519.0,616.0,24.93,820.59,218.08,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:53:40,20.96,11.74,420.43,154.42,190.0,539.67,649.0,753.49,175.0,441.2,496.93,595.57,166.0,377.93,520.0,616.0,22.03,820.73,218.17,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:53:50,20.92,11.74,420.58,154.51,191.0,539.41,649.0,753.2,175.0,440.19,496.25,595.09,166.0,378.32,521.0,616.0,20.08,820.81,218.38,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:54:00,20.1,11.74,420.56,154.45,191.0,539.16,648.0,752.92,175.0,439.44,495.54,594.52,166.0,378.98,522.0,617.0,18.8,821.08,218.3,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:54:10,20.1,11.74,420.04,154.45,191.0,538.59,647.0,752.25,174.0,438.75,495.19,593.97,166.0,379.61,523.0,618.0,15.65,821.13,218.18,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:54:20,20.1,11.74,419.35,154.58,191.0,537.85,646.0,751.65,174.0,438.15,494.65,593.64,166.0,380.55,524.0,618.0,14.53,821.1,218.09,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:54:30,20.1,11.74,418.41,154.5,191.0,536.91,645.0,750.7,174.0,437.6,494.2,593.01,166.0,381.49,525.0,620.0,12.9,821.02,217.77,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:54:40,20.1,11.74,417.54,154.48,191.0,535.78,644.0,749.78,174.0,436.94,493.74,592.54,166.0,382.46,527.0,621.0,12.7,821.14,217.52,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:54:50,20.1,11.74,416.53,154.51,190.0,534.39,642.0,748.79,174.0,436.36,493.43,592.22,166.0,383.61,528.0,622.0,12.1,820.96,217.24,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:55:00,20.14,11.74,415.6,154.52,190.0,532.9,641.0,747.5,174.0,435.95,492.9,591.8,166.0,384.7,529.0,623.0,11.7,820.7,216.9,1.0,0.0,0.0,1.0,0.0,0.0
25-oct-23 13:55:10,20.19,11.74,414.67,154.47,190.0,531.27,639.0,746.14,174.0,435.71,493.07,591.82,166.0,385.57,531.0,624.0,11.7,820.42,216.43,1.0,0.0,0.0,1.0,0.0,0.0
25-oct-23 13:55:20,21.78,11.74,414.26,154.53,189.0,529.74,638.0,745.17,174.0,435.91,493.76,592.01,167.0,386.63,531.0,625.0,11.47,820.07,216.07,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:55:30,21.74,11.74,414.39,154.68,189.0,528.72,638.0,744.41,174.0,436.29,494.68,592.33,167.0,387.01,532.0,626.0,10.9,819.61,215.61,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:55:40,21.69,11.74,414.76,154.57,188.0,527.68,637.0,743.68,174.0,436.86,495.62,592.58,167.0,387.33,532.0,626.0,10.97,818.72,214.98,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:55:50,21.65,11.74,415.33,154.53,188.0,526.83,636.0,743.07,174.0,437.73,496.77,593.27,167.0,387.47,531.0,626.0,10.9,817.63,214.53,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:56:00,21.6,11.74,416.07,154.49,188.0,526.14,636.0,742.38,174.0,438.72,498.32,594.02,167.0,387.39,531.0,626.0,11.95,816.68,214.08,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:56:10,21.56,11.74,416.89,154.69,187.0,525.53,635.0,741.76,173.0,439.94,499.74,594.78,167.0,387.16,530.0,626.0,13.4,815.64,213.61,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:56:20,21.51,11.74,417.45,154.55,187.0,524.8,635.0,741.35,173.0,441.05,501.2,595.65,168.0,386.83,530.0,626.0,14.1,814.4,213.33,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:56:30,20.0,11.74,417.66,154.58,187.0,524.24,634.0,740.84,174.0,442.45,502.98,596.83,168.0,386.37,529.0,626.0,16.3,813.45,213.03,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:56:40,20.0,11.74,417.31,154.56,186.0,523.72,634.0,740.37,174.0,443.88,504.77,597.69,168.0,385.72,528.0,625.0,17.4,812.32,212.75,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:56:50,20.0,11.74,416.65,154.69,186.0,523.15,633.0,740.05,174.0,445.36,506.47,599.21,168.0,384.99,527.0,624.0,18.45,811.35,212.55,0.0,0.0,0.0,1.0,1.0,0.0
25-oct-23 13:57:00,20.0,11.74,416.06,154.59,185.0,522.83,633.0,739.75,175.0,447.06,508.28,600.46,168.0,384.28,526.0,623.0,22.4,810.48,212.34,0.0,1.0,0.0,0.0,1.0,0.0
25-oct-23 13:57:10,20.0,11.74,415.32,154.54,185.0,522.94,633.0,740.08,175.0,448.48,509.78,601.36,167.0,383.26,524.0,623.0,24.55,809.42,212.06,0.0,1.0,0.0,0.0,1.0,0.0
25-oct-23 13:57:20,20.0,11.74,414.39,154.61,185.0,523.45,634.0,740.58,175.0,449.65,510.38,602.31,167.0,382.25,523.0,622.0,25.4,809.15,212.05,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:57:30,20.0,11.74,413.75,154.69,185.0,524.02,635.0,741.32,175.0,450.22,510.69,602.91,167.0,381.68,523.0,621.0,25.85,809.72,212.03,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:57:40,20.0,11.74,412.93,154.61,185.0,524.87,635.0,742.16,176.0,450.34,510.31,603.19,167.0,381.03,522.0,620.0,26.7,810.47,212.19,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:57:50,20.0,11.74,412.1,154.72,185.0,526.0,636.0,743.0,176.0,450.45,509.75,603.37,167.0,380.62,521.0,620.0,26.7,811.56,212.4,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:58:00,20.0,11.74,411.48,154.73,185.0,527.23,638.0,743.95,176.0,450.28,508.97,603.14,167.0,380.09,521.0,619.0,27.88,812.63,212.65,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:58:10,20.0,11.74,410.92,154.62,185.0,528.63,639.0,745.35,176.0,449.92,508.05,602.81,167.0,379.62,520.0,619.0,26.7,813.83,212.98,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:58:20,20.0,11.74,410.41,154.59,186.0,529.99,641.0,746.49,176.0,449.45,507.06,602.16,167.0,378.95,520.0,618.0,26.6,815.04,213.55,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:58:30,20.0,11.74,409.78,154.74,186.0,531.54,642.0,748.07,176.0,448.66,505.78,601.56,166.0,378.68,519.0,617.0,26.27,816.12,214.04,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:58:40,20.16,11.74,409.31,154.71,187.0,533.07,644.0,749.38,176.0,447.72,504.63,600.71,166.0,378.21,518.0,617.0,26.1,817.18,214.78,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:58:50,21.2,11.74,409.04,154.64,188.0,534.72,645.0,750.88,176.0,446.68,503.02,599.78,166.0,377.83,518.0,616.0,25.8,818.06,215.52,0.0,1.0,1.0,0.0,0.0,0.0
25-oct-23 13:59:00,21.2,11.74,409.16,154.61,188.0,536.52,648.0,752.12,176.0,445.57,501.64,598.85,166.0,377.37,518.0,616.0,27.0,818.89,216.46,0.0,0.0,1.0,0.0,0.0,1.0
25-oct-23 13:59:10,21.2,11.74,409.59,154.67,189.0,537.96,648.0,752.89,176.0,444.31,499.93,597.72,166.0,377.23,518.0,616.0,26.4,819.51,217.29,0.0,0.0,1.0,0.0,0.0,1.0
25-oct-23 13:59:20,21.12,11.74,410.08,154.62,189.0,538.98,649.0,753.36,176.0,443.08,498.52,596.82,166.0,377.33,518.0,616.0,26.4,819.83,217.96,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:59:30,20.99,11.74,410.65,154.71,190.0,539.53,650.0,753.47,175.0,441.97,497.57,596.15,166.0,377.65,519.0,616.0,23.6,820.03,218.23,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:59:40,20.85,11.74,411.29,154.69,190.0,539.71,649.0,753.34,175.0,441.21,496.91,595.51,166.0,377.99,520.0,616.0,22.7,820.29,218.22,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 13:59:50,20.2,11.74,411.66,154.79,191.0,539.58,649.0,753.26,175.0,440.34,496.18,594.88,166.0,378.46,521.0,616.0,20.5,820.52,218.41,1.0,0.0,0.0,0.0,0.0,1.0
25-oct-23 14:00:00,20.19,11.74,411.63,154.87,191.0,539.27,648.0,752.85,175.0,439.47,495.67,594.39,166.0,379.03,522.0,617.0,19.47,820.64,218.47,1.0,0.0,0.0,0.0,0.0,1.0
